DTXSID,name,httk_Fgutabs,httk_Clint,httk_Aven,httk_Rblood2plasma,httk_Fup,httk_days_evaluated,httk_MW,httk_frac_excreted,httk_daily_expo,httk_mg_p_kg_p_day_excreted,httk_result_category
DTXSID8034871,Pyraflufen-ethyl,0.805,114.8,4.064274e-4,0.7237,0.04023,5,413.2,0.00437991999999999,1.7e-7,7.445863999999997e-10,1
DTXSID8034877,Pyrimethanil,0.9673,55.98,0.00248946349999999,0.6986,0.01543,5,199.3,0.0107622,3.56e-7,3.8313432000000016e-9,1
DTXSID8035001,10-Undecenoic acid,0.8409,23.89,1.0068837e-5,0.6546,0.08565,5,184.3,0.02143145714285714,6.66e-5,1.4273350457142862e-6,1
DTXSID8035180,Allethrin,0.8719,0,0.12024434,0.6863,0.002256,5,302.4,0.00807407999999999,1.62e-7,1.3080009599999996e-9,3
DTXSID8037752,Diphenyl isophthalate,0.87,50.02,0.09215416,0.5862,0.002281,5,318.3,0.00952171714285714,8.57e-5,8.160111591428571e-7,1
DTXSID8040222,Trifloxysulfuron-sodium,0.958,0,1.1412114,0.5615,0.00376,5,459.3,0.2419198714285714,4.26e-8,1.0305786522857142e-8,4
DTXSID8040274,Dichlofenthion,0.869,200.7,0.05905060999999999,0.6731,9.03e-4,5,315.1,0.00191310714285714,2.07e-7,3.9601317857142854e-10,1
DTXSID8040640,Vinorelbine,0.8202,6.096,8.136202e-4,0.58,0.5743,5,778.9,0.06687412857142858,1.2e-6,8.024895428571428e-8,1
DTXSID8040694,Butyl benzoate,0.552,1694,2.18139e-5,0.7043,0.01903,5,178.2,2.0518457142857145e-4,4.75e-4,9.746267142857145e-8,1
DTXSID8041032,Ganciclovir,0.0918,0,4.175257e-4,1.08,0.9899,5,255.2,0.091872,2.51e-6,2.3059872000000006e-7,5
DTXSID8041034,Gefitinib,0.8673,5.291,0.027489341,0.7112,0.05492,5,446.9,0.08695397142857143,1.2e-6,1.0434476571428573e-7,1
DTXSID8041248,"2,5-Di-tert-butylbenzene-1,4-diol",0.8716,138.6,1.0260186999999998,0.5601,1e-4,5,222.3,0.00324240428571428,3.36e-4,1.0894478400000002e-6,1
DTXSID80436500,Apixaban,0.7717,8.834,0.013911145,0.6924,0.05264,5,459.5,0.05015114285714285,1.2e-6,6.018137142857143e-8,1
DTXSID8044593,1-Benzylquinolinium chloride,0.5754,8.646,0.0011171013,0.8459,0.2718,5,255.8,0.03815074285714285,7.75e-6,2.956682571428571e-7,1
DTXSID8045145,Doxepin hydrochloride,0.7501,44.75,1.316488e-4,1.351,0.2019,5,315.8,0.01033117142857143,1.2e-6,1.239740571428572e-8,1
DTXSID8045193,Risperidone,0.85,14.9,0.004022177,0.67,0.07445,5,410.5,0.03424742857142857,1.2e-6,4.109691428571429e-8,1
DTXSID8045195,Ropinirole,0.7961,26.67,3.517013e-4,0.8427,0.1985,5,260.4,0.01807920000000001,1.37e-6,2.4768504000000016e-8,1
DTXSID8045434,Etandazole,0.8719,0,0.01163408,0.7459,0.6099,5,214.2,0.8721,1.2e-6,1.04652e-6,6
DTXSID8045692,Nicorandil,0.6666,22.76,3.827e-11,0.8784,0.7528,5,211.2,0.0168054857142857,1.2e-6,2.016658285714284e-8,1
DTXSID8046450,Montelukast sodium,0.8678,50.74,0.026490494,2.777,0.005058,5,608.2,0.00204528971428571,4.97e-6,1.0165089879999996e-8,1
DTXSID8046664,Lenalidomide,0.8719,0,0.027301818,0.7339,0.4425,5,259.3,0.8731001428571431,1.2e-6,1.0477201714285715e-6,6
DTXSID8047262,CI-1029,0.8638,25.95,0.0021679955,0.5829,0.01992,5,483.7,0.02045359999999999,1.2e-6,2.454431999999999e-8,1
DTXSID8047266,CP-544439,0.8664,2.454,0.004416358,0.6316,0.1411,5,410.4,0.17471314285714282,1.57e-7,2.7429963428571424e-8,2
DTXSID8047341,SSR146977,0.8696,735.3,0.02954443999999999,0.8173,1.961e-4,5,621.6,3.159504e-4,1.2e-6,3.7914047999999996e-10,1
DTXSID8047347,SR271425,0.8538,11.84,0.0025816942,0.8428,0.09952,5,413.5,0.04282678571428573,1.2e-6,5.139214285714288e-8,1
DTXSID8047391,SAR102608,0.8558,26.39,0.0011159532,0.6146,0.03947,5,361.4,0.01992862857142857,1.2e-6,2.3914354285714283e-8,1
DTXSID8048238,Cilastatin,0.8719,0,0.0030665751,0.6948,0.6,5,358.4,0.8719359999999997,1.2e-6,1.0463231999999995e-6,6
DTXSID8048317,Donepezil,0.945,30.78,0.0013800162,0.7989,0.08461,5,379.5,0.01881235714285714,3.04e-7,5.718956571428572e-9,1
DTXSID8048446,Mexiletine,0.9194,24.74,1.5399847999999998e-4,1.154,0.3573,5,179.3,0.02231004285714286,7.55e-7,1.6844082357142858e-8,1
DTXSID8048529,Metaproterenol,0.8719,0,0.06900081,1.471,0.8983,5,211.3,0.8328238571428572,6.62e-7,5.513293934285715e-7,6
DTXSID8048733,Pazopanib,0.8707,7.854,0.09268994,0.5767,0.009585,5,437.5,0.06143749999999999,1.2e-6,7.3725e-8,1
DTXSID8049048,Asenapine,0.8424,45.78,0.0021017884,0.771,0.0424,5,285.8,0.01143199999999999,1.2e-6,1.3718399999999993e-8,1
DTXSID80873976,Adenine 9-beta-D-arabinofuranoside,0.4079,0,0.00435129899999999,0.8377,0.7736,5,267.2,0.40767085714285695,1.2e-6,4.892050285714283e-7,5
DTXSID80879993,Abiraterone,0.8655,950.7,0.027190835,0.68,4.28e-4,5,349.5,5.252485714285715e-4,1.2e-6,6.302982857142858e-10,1
DTXSID90145616,Suvorexant,0.8645,52.16,0.017076074,0.6757,0.009135,5,450.9,0.00990691714285714,1.2e-6,1.1888300571428571e-8,1
DTXSID9020089,Anilazine,0.8657,45.71,0.030317494,0.632,0.008625,5,275.5,0.01150015714285714,2.28e-7,2.622035828571429e-9,1
DTXSID9020110,Astemizole,0.8458,677.9,0.0028036602,0.7082,0.002529,5,458.6,7.868265714285713e-4,1.2e-6,9.441918857142854e-10,1
DTXSID9020112,Atrazine,0.9685,7.553,0.014037436,0.6713,0.09044,5,215.7,0.07404672857142856,1.08e-6,7.997046685714286e-8,1
DTXSID9020114,Auramine hydrochloride,0.9644,11.62,0.0022942865,0.7775,0.1069,5,303.8,0.04917220000000002,1.2e-6,5.9006640000000024e-8,1
DTXSID9020116,5-Azacytidine,0.8719,0,0.018071094,0.9659,0.907,5,244.2,0.8728405714285715,1.2e-6,1.0474086857142855e-6,6
DTXSID9020160,Bifenthrin,0.8719,0,0.08641366,0.6795,1.346e-4,5,422.9,4.881474285714284e-4,1.61e-7,7.859173599999998e-11,3
DTXSID9020164,Pentaerythritol dibromide,0.7156,23.14,5.85531e-9,0.8295,0.5249,5,261.9,0.01803368571428571,1.7e-5,3.0657265714285716e-7,1
DTXSID9020168,Bis(chloroethyl) ether,0.7228,23.33,6.720212e-8,0.8323,0.492,5,143,0.01814057142857143,7.18e-5,1.302493028571429e-6,1
DTXSID9020241,Capsaicin,0.8464,29.2,0.0022368815,0.6765,0.05741,5,305.4,0.01780045714285715,1.2e-6,2.1360548571428576e-8,1
DTXSID9020243,Captan,0.8439,27.43,0.001132792,0.661,0.06705,5,300.6,0.01885191428571429,2.22e-6,4.185124971428573e-8,1
DTXSID9020247,"1-Naphthalenol, 1-(N-methylcarbamate)",0.9041,31.42,2.5805461e-5,0.8518,0.3669,5,201.2,0.01718822857142857,4.28e-7,7.356561828571429e-9,1
DTXSID9020249,Carbofuran,0.8719,0,0.04366607,0.7332,0.4116,5,221.3,0.8725542857142857,7.84e-8,6.8408256e-8,6
DTXSID9020293,2-Chloroacetophenone,0.8049,24.06,6.1232e-6,0.6948,0.1923,5,154.6,0.02012008571428571,5.98e-5,1.2031811257142855e-6,1
DTXSID9020295,4-Chloroaniline,0.9729,0,0.24810440999999997,0.7229,0.2336,5,127.6,0.90596,8.28e-6,7.5013488e-6,6
DTXSID9020299,Chlorobenzilate,0.8001,2239,3.5663812999999996e-4,0.662,0.002227,5,325.2,2.2531714285714275e-4,1.86e-7,4.1908988571428547e-11,1
DTXSID9020322,Chlorpropamide,0.9,6.542,0.006283934,0.575,0.02999,5,276.7,0.07889902857142858,2.56e-7,2.0198151314285717e-8,1
DTXSID9020370,Daminozide,0.819,3.826,2.548782e-8,0.8824,0.939,5,160.2,0.10756285714285713,5.56e-7,5.980494857142855e-8,2
DTXSID9020372,"1-(2-Chlorophenyl)-1-(4-chlorophenyl)-2,2-dichloroethane",0.8696,1023,0.06651325999999999,0.6828,1.352e-4,5,320,3.113142857142857e-4,7.82e-8,2.4344777142857144e-11,1
DTXSID9020407,Diazinon,0.8593,58.98,0.01107533799999999,0.6601,0.01372,5,304.3,0.00905509857142857,3.32e-7,3.006292725714286e-9,1
DTXSID9020453,Dieldrin,0.8713,38.16,0.08576307,0.6721,9.356e-4,5,380.9,0.00314514571428571,9.44e-11,2.969017554285714e-13,1
DTXSID9020582,Ethoxyquin,0.9714,26.52,0.08361995,0.6141,0.007918,5,217.3,0.0212954,1.38e-6,2.9387651999999996e-8,1
DTXSID9020617,Eugenol,0.6565,119.7,6.054314e-7,0.6997,0.1525,5,164.2,0.00338017428571428,9.2e-5,3.109760342857143e-7,1
DTXSID9020740,1-(p-Chlorobenzoyl)-5-methoxy-2-methyl-Indole-3-acetic acid,1,26.68,0.08323724999999998,0.6394,0.004298,5,357.8,0.01500715428571428,1.2e-6,1.8008585142857135e-8,1
DTXSID9020790,Malaoxon,0.8288,61.94,1.4975050999999997e-7,0.8563,0.4251,5,314.3,0.00802363,1.76e-6,1.4121588800000002e-8,1
DTXSID9020827,Methoxychlor,0.8701,104.8,0.068886,0.6769,0.001068,5,345.6,0.00274011428571428,2.02e-7,5.535030857142859e-10,1
DTXSID9021136,"4-Butyl-1,2-diphenyl-3,5-Pyrazolidinedione",0.8584,30.35,0.005901234,0.6293,0.02881,5,308.4,0.01744662857142856,1.2e-6,2.0935954285714273e-8,1
DTXSID9021138,"1,4-Benzenediamine",0.8719,0,0.03964772,0.8086,0.6345,5,108.1,0.8709771428571428,2.22e-7,1.933569257142857e-7,6
DTXSID9021182,Praziquantel,0.8259,20.44,2.1855997e-4,0.714,0.1512,5,312.4,0.02432257142857142,9.86e-5,2.398205542857142e-6,1
DTXSID9021184,Prednisolone,0.8316,6.373,2.6655054999999997e-4,1,0.2333,5,360.4,0.07362457142857141,1.2e-6,8.83494857142857e-8,1
DTXSID9021215,Pyrazinamide,0.8719,0,0.02134317899999999,0.8674,0.8198,5,123.1,0.8722514285714285,3.36e-7,2.9307647999999996e-7,6
DTXSID9021217,Pyrimethamine,0.9706,3.365,0.04580919,0.6914,0.08739,5,248.7,0.14957528571428572,2.99e-7,4.4723010428571433e-08,2
DTXSID9021396,Trimethadione,0.8719,0,0.023352354,0.7263,0.8846,5,143.1,0.8708657142857142,2.71e-6,2.3600460857142856e-6,6
DTXSID9021427,Urethane,0.8719,0,0.04144640999999999,0.8458,0.7213,5,89.09,0.8705365714285714,6.38e-6,5.5540233257142854e-6,6
DTXSID9021554,Decanoic acid,0.8377,24.06,1.9146481e-5,0.681,0.09413,5,172.3,0.02116828571428572,1.07e-4,2.265006571428572e-6,1
DTXSID9021928,Ethylene glycol monoethyl ether acetate,0.6492,22.76,3.827e-11,0.9146,0.838,5,132.2,0.01627948571428572,3.71e-6,6.039689200000004e-8,1
DTXSID9021976,2-Phenoxyethanol,0.8719,0,0.13677698,0.7119,0.2868,5,138.2,0.8647371428571428,0.00108,9.339161142857142e-4,6
DTXSID9022310,"7,4'-Dihydroxyisoflavone",0.9655,21.91,0.013340922,0.6461,0.03347,5,254.2,0.02690888571428572,7.21e-7,1.9401306600000008e-8,1
DTXSID9022312,4-Octylphenol,0.8698,157.3,0.10818929,0.6755,8.232e-4,5,206.3,0.00200700428571428,7.19e-6,1.4430360814285712e-8,1
DTXSID9022360,"4-(1,1,3,3-Tetramethylbutyl)phenol",0.8662,94.83,0.36762162,7.687,0.003804,5,206.3,0.00268484714285714,9.68e-7,2.598932034285714e-9,1
DTXSID9022364,5alpha-Dihydrotestosterone,0.8413,116.9,0.0014423963,0.6381,0.01729,5,290.4,0.00450949714285714,1.2e-6,5.411396571428569e-9,1
DTXSID9022522,Diisobutyl phthalate,0.8663,845.4,0.009047028,0.5655,4.179e-4,5,278.3,6.468487142857141e-4,2.28e-4,1.4748150685714282e-7,1
DTXSID9022524,Thalidomide,0.9617,4.182,3.830827e-8,0.673,0.3998,5,258.2,0.12061628571428566,1.2e-6,1.4473954285714278e-7,2
DTXSID9022528,Ethylparaben,0.7885,67.84,4.959792e-6,0.9073,0.08668,5,166.2,0.00721782857142856,1.68e-5,1.2125951999999994e-7,1
DTXSID9022607,Anastrozole,0.8497,7.349,0.0026287663,0.7597,0.1964,5,293.4,0.06584734285714282,3.33e-7,2.192716517142856e-8,1
DTXSID9022736,Carbimazole,0.8719,0,0.025885828,0.8756,0.7233,5,186.2,0.8698199999999999,1.2e-6,1.0437839999999998e-6,6
DTXSID9022782,Cephaloridine,0.7705,9.141,0,0.7629,0.8,5,415.5,0.04588307142857143,1.2e-6,5.5059685714285726e-8,1
DTXSID9022817,Carminic acid,0.2374,93.04,0.16800529999999997,0.56,1e-4,5,492.4,0.00111423085714285,1.2e-6,1.3370770285714282e-9,1
DTXSID9022819,Cifenline,1,42.26,1.3907318e-4,2.309,0.4652,5,262.4,0.01446948571428571,4.9e-7,7.090048000000001e-9,1
DTXSID9023041,Felbamate,0.7079,22.72,0,0.7601,0.5675,5,238.2,0.01800111428571428,1.2e-6,2.1601337142857143e-8,1
DTXSID9023043,Fenbufen,0.8689,6.562,0.01428236399999999,0.5886,0.02889,5,254.3,0.07592671428571429,1.2e-6,9.111205714285717e-8,1
DTXSID9023201,Leflunomide,0.8688,3.787,0.05709884,0.637,0.05156,5,270.2,0.1188494,4.69e-7,5.57403686e-8,2
DTXSID9023253,Meperidine,0.7334,26.96,2.4978829e-4,0.87,0.3895,5,247.3,0.01618048571428572,4e-7,6.472194285714287e-9,1
DTXSID9023259,Mepivacaine,0.8672,1.097,0.037309423,0.9,0.2716,5,246.4,0.308704,1.2e-6,3.704448e-7,2
DTXSID9023338,Moxalactam,0.8719,0,0.010244879,0.6872,0.39,5,520.5,0.8722092857142854,1.2e-6,1.0466511428571424e-6,6
DTXSID9023380,Norethindrone,0.9729,0,0.22793612,0.6307,0.03819,5,298.4,0.2868902857142856,1.2e-6,3.4426834285714273e-7,3
DTXSID9023388,Olanzapine,0.8671,2.472,0.03353982799999999,0.7347,0.1218,5,312.4,0.16914228571428574,6.52e-7,1.102807702857143e-7,2
DTXSID9023413,Paclitaxel,0.9554,23.9,6.364300999999999e-7,0.6417,0.1145,5,853.9,0.02423856142857141,1.2e-6,2.9086273714285693e-8,1
DTXSID9023756,Zotepine,0.8587,14.78,0.010581655,0.8494,0.0572,5,331.9,0.03499174285714285,1.2e-6,4.1990091428571414e-8,1
DTXSID9023881,Clofentezine,0.8719,0,0.19919535,0.6291,0.03128,5,303.2,0.2074754285714286,3.06e-7,6.348748114285715e-8,3
DTXSID9023889,Quizalofop-ethyl,0.8655,101.9,0.022284621,0.636,0.004021,5,372.8,0.00516594285714285,7.55e-8,3.900286857142856e-10,1
DTXSID9023914,Dicrotophos,0.9616,1.974,1.5262076e-4,0.9382,0.8411,5,237.2,0.2202571428571428,1.1e-7,2.422828571428571e-8,2
DTXSID9024065,"1,3-Dinitrobenzene",0.8719,0,0.10451537,0.7744,0.3593,5,168.1,0.8597114285714285,1.68e-5,1.4443151999999996e-5,6
DTXSID9024304,Sethoxydim,0.8643,18.59,0.020057307,0.6613,0.02604,5,327.5,0.02793107142857144,4.56e-7,1.2736568571428578e-8,1
DTXSID9024431,Aldicarb oxime,0.7354,23.75,1.1373844e-6,0.8308,0.4344,5,133.2,0.0182484,5.05e-6,9.215442000000003e-8,1
DTXSID9024699,tert-Butyl perbenzoate,0.8389,28.87,0.0024297623,0.7058,0.07566,5,194.2,0.01778317142857142,1.14e-5,2.0272815428571426e-7,1
DTXSID9024930,"3,4-Diaminotoluene",0.7928,8.73,1.8446139999999997e-7,0.8543,0.6353,5,122.2,0.05045114285714287,1.18e-7,5.953234857142858e-9,1
DTXSID9025293,2-Ethylhexanoic acid,0.8681,1.8,0.01380016199999999,0.6375,0.1313,5,144.2,0.22248000000000007,7.45e-7,1.6574760000000004e-7,2
DTXSID9025538,6-Mercaptopurine monohydrate,0.8719,0,0.02677369199999999,0.8139,0.6782,5,172.2,0.8733,4.13e-7,3.606729e-7,6
DTXSID9025617,4-Methylimidazole,0.8719,0,0.13283517,0.9274,0.6163,5,82.11,0.86802,8.03e-6,6.970200599999999e-6,6
DTXSID9026261,"Tris(1,3-dichloro-2-propyl) phosphate",0.9721,8.899,0.10114761,0.6031,0.007976,5,430.9,0.04345934285714286,1.75e-7,7.605385000000001e-9,1
DTXSID9026265,Tris(2-ethylhexyl) trimellitate,0.8696,902.3,0.03853788999999999,0.6814,1.569e-4,5,546.8,3.593257142857142e-4,1.14e-6,4.0963131428571416e-10,1
DTXSID9026689,"1,1′,1′′,1′′′-(Ethylenedinitrilo)tetrakis(2-propanol)",0.8719,0,0.04955965,1.106,0.6575,5,292.4,0.8483777142857143,6.42e-7,5.446584925714285e-7,6
DTXSID9026974,"2,4-Di-tert-pentylphenol",0.8696,1023,0.0906999,0.6809,1.362e-4,5,234.4,3.1476571428571423e-4,1.34e-6,4.217860571428571e-10,1
DTXSID9027441,Octabenzone,0.8207,34680,0.0016892378,0.7609,1e-4,5,326.4,1.496777142857143e-5,3.11e-4,4.654976914285715e-9,1
DTXSID9027522,Octrizole,0.8712,257.7,0.06547997,0.9406,1.471e-4,5,323.4,2.2730399999999995e-4,1.1e-9,2.500343999999999e-13,1
DTXSID9029221,Clopyralid,0.8719,0,0.04619189,0.7766,0.438,5,192,0.8722285714285714,5.07e-7,4.4221988571428563e-7,6
DTXSID9031800,Nocodazole,0.8642,6.814,0.0020738513,0.6045,0.07184,5,301.3,0.07261330000000002,1.2e-6,8.713596000000003e-8,1
DTXSID9032113,Tebuconazole,0.9716,9.496,0.06754655,0.6746,0.01937,5,307.8,0.04709340000000001,2.34e-7,1.1019855600000002e-8,1
DTXSID9032327,Bendiocarb,0.945,23.31,2.353605e-8,0.6535,0.1915,5,223.2,0.02432879999999999,3.55e-7,8.636723999999996e-9,1
DTXSID9032329,Bensulide,0.836,655.6,6.096411e-4,0.6503,0.003629,5,397.5,8.046535714285717e-4,2.11e-6,1.6978190357142862e-9,1
DTXSID9032379,Dithiopyr,0.8699,67.57,0.057405,0.6436,0.001858,5,401.4,0.00494868857142857,1.72e-7,8.511744342857141e-10,1
DTXSID9032533,4-Bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)-1H-pyrrole-3-carbonitrile,0.8683,123.9,0.03926502,0.6742,0.001825,5,407.6,0.00342384,8.04e-8,2.7527673600000014e-10,1
DTXSID9032581,Zoxamide,0.8719,0,0.22774477,0.6718,0.007468,5,336.6,0.05765477142857145,3.25e-7,1.8737800714285723e-8,3
DTXSID9032610,Etofenprox,0.8697,1023,0.04374261,1.863,1.316e-4,5,376.5,8.06247857142857e-5,1.56e-8,1.257746657142857e-12,1
DTXSID9033923,Procymidone,0.9708,7.248,0.04990407999999999,0.6345,0.03471,5,284.1,0.07492122857142858,4.55e-6,3.4089159e-7,1
DTXSID9034232,2-(m-Chlorophenoxy)propionic acid,0.8719,0,1.0673503,0.5767,0.02239,5,200.6,0.6341825714285713,1.87e-6,1.1859214085714282e-6,4
DTXSID9034286,5-Chloro-2-methyl-3(2H)-isothiazolone,0.8719,0,0.05943330999999999,0.7466,0.4276,5,149.6,0.8719542857142856,1.56e-5,1.3602486857142855e-5,6
DTXSID9034365,Butafenacil,0.8515,23.21,2.9119643e-5,0.6664,0.05726,5,474.8,0.02238342857142857,7.47e-7,1.6720421142857144e-8,1
DTXSID9034492,"4-Chloro-2-cyano-N,N-dimethyl-5-(4-methylphenyl)-1H-imidazole-1-sulfonamide",0.8635,10.49,5.288914e-4,0.6151,0.05097,5,324.8,0.04867359999999998,1.52e-5,7.398387199999996e-7,1
DTXSID9034573,Ethametsulfuron-methyl,0.8944,0,0.6930696999999999,0.5685,0.01566,5,410.4,0.5833542857142856,9.77e-7,5.69937137142857e-7,4
DTXSID9034650,Halosulfuron-methyl,0.8719,0,0.9900449,0.667,0.009462,5,434.8,0.43790571428571423,1.38e-7,6.043098857142856e-8,4
DTXSID9034816,Monocrotophos,0.9628,1.557,5.916542e-4,0.9854,0.8951,5,223.2,0.2630571428571429,1.8e-7,4.7350285714285724e-8,2
DTXSID9034818,Azamethiphos,0.1587,452.4,0,0.7611,0.5529,5,324.7,2.078079999999999e-4,8.78e-7,1.8245542399999987e-10,1
DTXSID9034864,Propoxycarbazone-sodium,0.3727,0,0.35078282,0.5682,0.00891,5,420.4,0.1640160571428571,8.1e-8,1.3285300628571425e-8,3
DTXSID9034868,Prosulfuron,0.8649,13.8,0.05725192,29.53,0.03209,5,419.4,0.00178304914285714,1.16e-7,2.0683370057142856e-10,1
DTXSID9036515,Testosterone propionate,0.8692,1653,0.032349631,0.5633,1e-4,5,344.5,3.3219642857142855e-4,1.2e-6,3.986357142857142e-10,1
DTXSID9036690,Diisobutyl adipate,0.6715,2549,5.2621249999999994e-5,0.6885,0.006514,5,258.4,1.6648342857142855e-4,8.22e-4,1.368493782857143e-7,1
DTXSID9037535,Demeton-S,0.7995,25.12,5.709884e-5,0.7454,0.2005,5,258.3,0.0191511,2.26e-7,4.328148600000001e-9,1
DTXSID9040001,Monomethyl phthalate,0.7442,0,0.029127297,0.6842,0.3719,5,180.2,0.7439685714285714,6.6e-6,4.910192571428572e-6,5
DTXSID9040132,Tenofovir,0.8719,0,0.00371678239999999,0.8524,0.93,5,287.2,0.8734982857142857,1.2e-6,1.0481979428571428e-6,6
DTXSID9040554,Moclobemide,0.7742,3.25,5.897407e-4,0.999,0.663,5,268.7,0.12053114285714282,1.2e-6,1.446373714285714e-7,2
DTXSID9040685,Minoxidil,0.6355,23.28,4.40105e-8,1.052,0.889,5,209.3,0.0156676,1.2e-6,1.8801120000000013e-8,1
DTXSID9040716,4-(2-Methylbutan-2-yl)cyclohexanol,0.8508,31.72,0.007676962,0.6853,0.04348,5,170.3,0.0165191,6.84e-5,1.1299064399999998e-6,1
DTXSID9040766,Tocainide,0.95,22.96,1.45426e-9,0.9574,0.8394,5,192.3,0.02368037142857142,1.2e-6,2.8416445714285703e-8,1
DTXSID9041152,(+/-)-Verapamil,0.74,24.23,0.00413315999999999,0.77,0.07202,5,454.6,0.01803463142857143,1.2e-6,2.1641557714285723e-8,1
DTXSID9043774,Ergotamine,0.864,30.02,0.005996909,0.5984,0.01673,5,581.7,0.01780001999999999,1.2e-6,2.1360023999999995e-8,1
DTXSID9043938,Monobenzyl phthalate,0.9637,0,0.6379609,0.5852,0.03507,5,256.3,0.7725614285714285,1.2e-6,9.270737142857142e-7,4
DTXSID9044742,"2,2'-[Ethane-1,2-diylbis(oxy)]diethanamine",0.8719,0,0.07569806,0.9204,0.591,5,148.2,0.8680285714285714,4.57e-6,3.9668905714285714e-6,6
DTXSID9045132,Cilostazol,0.8613,6.817,6.016044000000001e-4,0.6161,0.1001,5,369.5,0.0721052857142857,1.2e-6,8.652634285714284e-8,1
DTXSID9045138,1-(3-Chlorophenyl)piperazine,0.7561,24.37,4.730172e-5,0.9172,0.3492,5,196.7,0.0185179,1.2e-6,2.2221480000000008e-8,1
DTXSID9045184,Propafenone,0.8488,55.34,0.0022250178,0.7,0.02724,5,341.5,0.00954248571428571,1.2e-6,1.1450982857142858e-8,1
DTXSID9045186,Enprofylline,0.8719,0,0.02640629999999999,0.7688,0.5477,5,194.2,0.8711257142857142,1.2e-6,1.0453508571428569e-6,6
DTXSID9045928,Rosuvastatin calcium,0.8647,7.546,0.004117852,0.6314,0.06048,5,1001,0.06620900000000003,1.2e-6,7.945080000000003e-8,1
DTXSID9046023,Zonisamide,0.841,6.56,2.7278856e-7,0.6783,0.3106,5,212.2,0.07135982857142854,1.2e-6,8.563179428571426e-8,1
DTXSID9046029,Efavirenz,0.8677,90.04,0.04435493,0.6707,0.002968,5,315.7,0.00506472999999999,1.6e-7,8.103567999999996e-10,1
DTXSID9046570,Benznidazole,0.8449,6.61,2.6880848e-6,0.676,0.269,5,260.3,0.07147094285714285,1.2e-6,8.576513142857143e-8,1
DTXSID9046786,Tadalafil,0.8389,7.426,0.0023964674,1.138,0.2945,5,389.4,0.06441788571428571,1.2e-6,7.730146285714286e-8,1
DTXSID9046944,Guanfacine,0.93,6.864,3.1346957e-4,0.7261,0.254,5,246.1,0.07636131428571429,1.4e-7,1.0690584000000001e-8,1
DTXSID9047251,CP-122721,0.9665,11.73,0.00601987099999999,0.8298,0.07938,5,380.4,0.04901725714285716,1.2e-6,5.88207085714286e-8,1
DTXSID9047257,Zamifenacin,0.8702,463.3,0.05220028,0.746,2.283e-4,5,415.5,4.730764285714287e-4,1.2e-6,5.676917142857144e-10,1
DTXSID9047330,PharmaGSID_47330,0.8657,8.05,0.016965091,0.6415,0.04934,5,391.4,0.06228851428571427,1.84e-7,1.1461086628571427e-8,1
DTXSID9047540,3-Hydroxyfluorene,0.8631,29.15,0.01871403,0.6092,0.01933,5,182.2,0.01824602857142858,4.41e-6,8.046498600000005e-8,1
DTXSID9047542,Picoxystrobin,0.8523,60.3,1.9372274e-7,0.5902,0.02119,5,367.3,0.00880470571428571,3.36e-7,2.958381120000001e-9,1
DTXSID9047592,9-Phenanthrol,0.8692,38.59,0.09678483,0.5882,0.004473,5,194.2,0.01339979999999999,7.08e-6,9.487058399999999e-8,1
DTXSID9047598,"4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol]",0.8229,107.8,2.9188529e-5,0.6076,0.03066,5,330.4,0.00477192,5.06e-7,2.4145915199999998e-9,1
DTXSID9048437,Ipratropium,0.5804,32.64,7.04168e-5,3.205,0.8558,5,332.5,0.01075875,1.2e-6,1.29105e-8,1
DTXSID9052476,Guanine,0.8719,0,0.022977308,0.7854,0.6246,5,151.1,0.8720628571428571,1.2e-6,1.0464754285714286e-6,6
